task_id,family,ctx,method,keep_frac,mode,correct,n_steps,text,prompt_tokens,dense_correct,flip_frac,mean_kl,mean_est_dropped,mean_oracle_dropped
reasoning-1024-1,reasoning,1024,mean_topk,0.0625,free,False,64,"Step 1: The river flows through a valley, its banks lined with lush greenery and wildflowers. The sun casts a warm glow ",1085.0,True,0.21875,0.8869353392956327,0.4877274549778251,0.362988456387289
reasoning-1024-1,reasoning,1024,mean_topk,0.03125,free,False,64,"Step 1: The river flows through a valley, its banks lined with lush greenery and wildflowers. The sun casts a warm glow ",1085.0,True,0.21875,0.8869353392956327,0.4877274549778251,0.362988456387289
reasoning-1024-1,reasoning,1024,local_sink,0.5,free,False,52,"Step 1: Elena brought 9 copies.
Step 2: Priya brought 14 copies.
Step 3: Nadia brought 10 copies.
Total: 9 + 14 + 10 = 3",1085.0,True,0.019230769230769232,0.09636371206100557,,0.044043643496139685
reasoning-1024-1,reasoning,1024,local_sink,0.25,free,False,64,"Step 1: Identify the number of copies brought by each person.
- Elena: 14 copies
- Priya: 14 copies
- Nadia: 14 copies

",1085.0,True,0.09375,0.6900544990317385,,0.08168246991057718
reasoning-1024-1,reasoning,1024,local_sink,0.125,free,False,64,"Step 1: Identify the accounts for each person.
- Nadia: 1 account
- Priya: 1 account
- Elena: 1 account

Step 2: Determi",1085.0,True,0.09375,0.37802579634470956,,0.16108148513584247
reasoning-1024-1,reasoning,1024,local_sink,0.0625,free,False,64,"Step 1: The river flows through a valley, its banks lined with lush greenery and wildflowers. The sun casts a warm glow ",1085.0,True,0.21875,0.8869353392956327,,0.362988456387289
reasoning-1024-1,reasoning,1024,local_sink,0.03125,free,False,64,"Step 1: The river flows through a valley, its banks lined with lush greenery and wildflowers. The sun casts a warm glow ",1085.0,True,0.21875,0.8869353392956327,,0.362988456387289
reasoning-1024-2,reasoning,1024,dense,1.0,free,True,57,"Step 1: Elena brought 6 copies.
Step 2: Mona brought 4 copies.
Step 3: Farid brought 7 copies.
Step 4: Total: 6 + 4 + 7 ",,,,,,
reasoning-1024-2,reasoning,1024,quest_topk,0.5,free,True,64,"Step 1: Elena brought 6 copies.
Step 2: Mona brought 4 copies.
Step 3: Farid brought 7 copies.
Step 4: Total copies brou",1083.0,True,0.015625,0.0012237808852512133,0.00831219575997214,0.026975320784263852
reasoning-1024-2,reasoning,1024,quest_topk,0.25,free,True,64,"Step 1: Elena brought 6 copies.
Step 2: Mona brought 4 copies.
Step 3: Farid brought 7 copies.
Step 4: Total copies brou",1083.0,True,0.03125,0.006958532279706463,0.029699858094452174,0.06067534317474253
reasoning-1024-2,reasoning,1024,quest_topk,0.125,free,False,64,"Step 1: Count the copies brought by Elena.
Elena brought 6 copies.

Step 2: Count the copies brought by Mona.
Mona broug",1083.0,True,0.0625,0.04384974936056499,0.11271465665868163,0.17748522479853687
reasoning-1024-2,reasoning,1024,quest_topk,0.0625,free,False,64,Step 1: Identify the the the the the the the the the the the the the the the the the the the the the the the the the the,1083.0,True,0.0625,0.3693894454436304,0.4304077535505582,0.42042536598767455
reasoning-1024-2,reasoning,1024,quest_topk,0.03125,free,False,64,Step 1: Identify the the the the the the the the the the the the the the the the the the the the the the the the the the,1083.0,True,0.0625,0.3693894454436304,0.4304077535505582,0.42042536598767455
reasoning-1024-2,reasoning,1024,mean_topk,0.5,free,True,64,"Step 1: Elena brought 6 copies.
Step 2: Mona brought 4 copies.
Step 3: Farid brought 7 copies.
Step 4: Total copies brou",1083.0,True,0.015625,0.00029755004829915693,0.027207803626635853,0.018255070554857866
reasoning-1024-2,reasoning,1024,mean_topk,0.25,free,True,64,"Step 1: Elena brought 6 copies.
Step 2: Mona brought 4 copies.
Step 3: Farid brought 7 copies.
Step 4: Total copies brou",1083.0,True,0.0,0.003037373669729268,0.07098416983801924,0.04682830291734977
reasoning-1024-2,reasoning,1024,mean_topk,0.125,free,True,60,"Step 1: Elena brought 6 copies.
Step 2: Mona brought 4 copies.
Step 3: Farid brought 7 copies.
Step 4: Total: 6 + 4 + 7 ",1083.0,True,0.05,0.2255434316008544,0.1584063491689795,0.11928585404308426
reasoning-1024-2,reasoning,1024,mean_topk,0.0625,free,False,64,Step 1: Identify the the the the the the the the the the the the the the the the the the the the the the the the the the,1083.0,True,0.0625,0.3693894454436304,0.5086544898949796,0.42042536598767455
reasoning-1024-2,reasoning,1024,mean_topk,0.03125,free,False,64,Step 1: Identify the the the the the the the the the the the the the the the the the the the the the the the the the the,1083.0,True,0.0625,0.3693894454436304,0.5086544898949796,0.42042536598767455
reasoning-1024-2,reasoning,1024,local_sink,0.5,free,False,64,"Step 1: Count the copies brought by Elena.
- Clock tower: 1
- River barge: 1
- Clock tower: 1
Total for Elena: 1 + 1 + 1",1083.0,True,0.09375,0.0853849058309083,,0.07196749668436755
reasoning-1024-2,reasoning,1024,local_sink,0.25,free,False,58,"Step 1: Elena brought 3 copies.
Step 2: Mona brought 4 copies.
Step 3: Farid brought 2 copies.
Step 4: Total: 3 + 4 + 2 ",1083.0,True,0.05172413793103448,0.16156347398299797,,0.07156940874306136
reasoning-1024-2,reasoning,1024,local_sink,0.125,free,False,64,"Step 1: Identify the number of copies brought by each person.
- Elena: 1 copy
- Mona: 1 copy
- Farid: 1 copy

Step 2: Su",1083.0,True,0.078125,0.209069867886981,,0.13276006350205144
reasoning-1024-2,reasoning,1024,local_sink,0.0625,free,False,64,Step 1: Identify the the the the the the the the the the the the the the the the the the the the the the the the the the,1083.0,True,0.0625,0.3693894454436304,,0.42042536598767455
reasoning-1024-2,reasoning,1024,local_sink,0.03125,free,False,64,Step 1: Identify the the the the the the the the the the the the the the the the the the the the the the the the the the,1083.0,True,0.0625,0.3693894454436304,,0.42042536598767455
longform-1024-0,longform,1024,dense,1.0,free,,31,Omar met Hiro at the attic to plan the ribbon exhibition. The clock tower was discussed at length though opinions differ,,,,,,
longform-1024-0,longform,1024,quest_topk,0.5,free,,49,"Omar met Hiro at the attic to plan the ribbon exhibition. A visiting merchant surprised nobody in town, while the night ",1092.0,,0.08163265306122448,0.030649616832555543,0.02126421255593082,0.0697743276388007
longform-1024-0,longform,1024,quest_topk,0.25,free,,20,Omar met Hiro at the attic to plan the ribbon exhibition. Hiro promised to bring the compass.,1092.0,,0.0,0.04646729635378506,0.05343003851137057,0.09779862404601383
longform-1024-0,longform,1024,quest_topk,0.125,free,,52,"Omar, Mona, and a visiting merchant plan the ribbon exhibition, with the night watch, night watch, and a visiting mercha",1092.0,,0.28846153846153844,0.9502186774552683,0.18577119008641801,0.25316983058531817
longform-1024-0,longform,1024,quest_topk,0.0625,free,,9,Ongoing vigilance is crucial for security.,1092.0,,0.6666666666666666,2.3354058812061944,0.368857228899345,0.40165469408153537
longform-1024-0,longform,1024,quest_topk,0.03125,free,,9,Ongoing vigilance is crucial for security.,1092.0,,0.6666666666666666,2.3354058812061944,0.368857228899345,0.40165469408153537
longform-1024-0,longform,1024,mean_topk,0.5,free,,34,Omar met with Hiro to plan the ribbon exhibition. Hiro discussed the ribbon exhibition with Omar. Hiro promised to bring,1092.0,,0.11764705882352941,0.16131343672518864,0.049674612480243116,0.03701094012808235
longform-1024-0,longform,1024,mean_topk,0.25,free,,50,"Oscar, the village watchman, and the lighthouse keeper discussed the northern road and the stone bridge. The village cou",1092.0,,0.34,0.8736799196680977,0.1452001401895125,0.13320936049700582
longform-1024-0,longform,1024,mean_topk,0.125,free,,40,"Ongoing village activities include discussions on the night watch, weekly market, northern road, and lighthouse. Merchan",1092.0,,0.375,0.5803280322105138,0.29938271679483086,0.23176173633629724
longform-1024-0,longform,1024,mean_topk,0.0625,free,,9,Ongoing vigilance is crucial for security.,1092.0,,0.6666666666666666,2.3354058812061944,0.5671017102542377,0.40165469408153537
longform-1024-0,longform,1024,mean_topk,0.03125,free,,9,Ongoing vigilance is crucial for security.,1092.0,,0.6666666666666666,2.3354058812061944,0.5671017102542377,0.40165469408153537
longform-1024-0,longform,1024,local_sink,0.5,free,,20,Omar met Hiro at the attic to plan the ribbon exhibition. Mona promised to bring the compass.,1092.0,,0.05,0.01945785794186463,,0.053665727178200284
longform-1024-0,longform,1024,local_sink,0.25,free,,30,"Omar, Mona, and the night watchman discussed various topics, including the compass, the apple harvest, and the night wat",1092.0,,0.3,1.0949445682267347,,0.21272093233475023
longform-1024-0,longform,1024,local_sink,0.125,free,,36,"Omar, the night watchman, and his companions discuss the night's events, including the night watchman's duties, the town",1092.0,,0.4166666666666667,1.6086428491245088,,0.2780498171794332
longform-1024-0,longform,1024,local_sink,0.0625,free,,9,Ongoing vigilance is crucial for security.,1092.0,,0.6666666666666666,2.3354058812061944,,0.40165469408153537
longform-1024-0,longform,1024,local_sink,0.03125,free,,9,Ongoing vigilance is crucial for security.,1092.0,,0.6666666666666666,2.3354058812061944,,0.40165469408153537
longform-1024-1,longform,1024,dense,1.0,free,,40,"The account details the activities and discussions of various individuals over the years, including the village council,",,,,,,
longform-1024-1,longform,1024,quest_topk,0.5,free,,40,"The account details the activities and discussions of various individuals over the years, including the village council,",1089.0,,0.05,0.02954434900348346,0.025047512939766294,0.06428378559150068
longform-1024-1,longform,1024,quest_topk,0.25,free,,43,"The account details the activities of various individuals over the course of a year, including the river barge, the vill",1089.0,,0.11627906976744186,0.08813438827755084,0.0775333246462932,0.15110827625367132
longform-1024-1,longform,1024,quest_topk,0.125,free,,64,"The account details the activities of various individuals, including the river barge, the village council, the clock tow",1089.0,,0.125,0.4800996305007246,0.1819749609281384,0.26471849770314293
longform-1024-1,longform,1024,quest_topk,0.0625,free,,15,"The river flows through a dense forest, its waters reflecting the canopy above.",1089.0,,0.4666666666666667,1.7236867069577178,0.38927081570561445,0.34188707419449377
longform-1024-1,longform,1024,quest_topk,0.03125,free,,15,"The river flows through a dense forest, its waters reflecting the canopy above.",1089.0,,0.4666666666666667,1.7236867069577178,0.38927081570561445,0.34188707419449377
longform-1024-1,longform,1024,mean_topk,0.5,free,,40,"The account details the activities and discussions of various individuals over the years, including the village council,",1089.0,,0.0,0.009485107624624128,0.05342355903184008,0.04747663128821712
longform-1024-1,longform,1024,mean_topk,0.25,free,,48,"The account details the activities and events of various individuals over the years, including the village council, the ",1089.0,,0.125,0.11499409371766278,0.13430609146806613,0.11715969785152647
longform-1024-1,longform,1024,mean_topk,0.125,free,,64,"The account details the activities of a river barge, including its rounds of local gossip, the discussion of the clock t",1089.0,,0.21875,0.401337831998827,0.2798234114909844,0.23082879901526862
longform-1024-1,longform,1024,mean_topk,0.0625,free,,15,"The river flows through a dense forest, its waters reflecting the canopy above.",1089.0,,0.4666666666666667,1.7236867069577178,0.48101986407169267,0.34188707419449377
longform-1024-1,longform,1024,mean_topk,0.03125,free,,15,"The river flows through a dense forest, its waters reflecting the canopy above.",1089.0,,0.4666666666666667,1.7236867069577178,0.48101986407169267,0.34188707419449377
longform-1024-1,longform,1024,local_sink,0.5,free,,46,"The account details the activities of several individuals, including the river, a visiting merchant, a clock tower, a st",1089.0,,0.1956521739130435,0.4206171777178602,,0.17857782735116207
longform-1024-1,longform,1024,local_sink,0.25,free,,35,"The account details the activities of several individuals, including the river, a visiting merchant, Kavya, and the vill",1089.0,,0.22857142857142856,0.7767923235095197,,0.20622429340669166
longform-1024-1,longform,1024,local_sink,0.125,free,,37,"The account details the interactions of several individuals, including the river, a person named River, and a person nam",1089.0,,0.3783783783783784,1.4799987306021747,,0.22190972443842635
longform-1024-1,longform,1024,local_sink,0.0625,free,,15,"The river flows through a dense forest, its waters reflecting the canopy above.",1089.0,,0.4666666666666667,1.7236867069577178,,0.34188707419449377
longform-1024-1,longform,1024,local_sink,0.03125,free,,15,"The river flows through a dense forest, its waters reflecting the canopy above.",1089.0,,0.4666666666666667,1.7236867069577178,,0.34188707419449377
longform-1024-2,longform,1024,dense,1.0,free,,62,"The account details the activities and interactions of various individuals over several years, including a visiting merc",,,,,,
longform-1024-2,longform,1024,quest_topk,0.5,free,,54,"The account details the activities and interactions of various individuals over several years, including the village cou",1086.0,,0.12962962962962962,0.0995006215193632,0.02672916615866747,0.07473791484713611
longform-1024-2,longform,1024,quest_topk,0.25,free,,57,"The account details the activities of various individuals in a village, including a visiting merchant, the village counc",1086.0,,0.10526315789473684,0.08597005870125354,0.07996008868613992,0.14932457808542876
longform-1024-2,longform,1024,quest_topk,0.125,free,,34,"The account details the activities of a visiting merchant, the village council, and a night watchman, including their in",1086.0,,0.3235294117647059,0.6361463450316746,0.16113997247322473,0.2266759004643453
longform-1024-2,longform,1024,quest_topk,0.0625,free,,64,The account details details details details details details details details details details details details details deta,1086.0,,0.015625,0.24948422353554633,0.45176308811044563,0.44305779727541705
longform-1024-2,longform,1024,quest_topk,0.03125,free,,64,The account details details details details details details details details details details details details details deta,1086.0,,0.015625,0.24948422353554633,0.45176308811044563,0.44305779727541705
longform-1024-2,longform,1024,mean_topk,0.5,free,,33,"The account details the activities and opinions of various village council members, merchants, and other residents over ",1086.0,,0.0,0.009858522372021318,0.049199710293668944,0.041923812740720254
longform-1024-2,longform,1024,mean_topk,0.25,free,,40,"The account details the activities and events of various individuals in a village, including the village council, the ni",1086.0,,0.175,0.15740311606398336,0.13195711288468115,0.12018175520934164
longform-1024-2,longform,1024,mean_topk,0.125,free,,27,"The account details the activities of a visiting merchant and the village council, noting their consistent presence and ",1086.0,,0.2222222222222222,0.3132210412834495,0.2628771059890154,0.21022260907012474
longform-1024-2,longform,1024,mean_topk,0.0625,free,,64,The account details details details details details details details details details details details details details deta,1086.0,,0.015625,0.24948422353554633,0.5371007128269412,0.44305779727541705
longform-1024-2,longform,1024,mean_topk,0.03125,free,,64,The account details details details details details details details details details details details details details deta,1086.0,,0.015625,0.24948422353554633,0.5371007128269412,0.44305779727541705
longform-1024-2,longform,1024,local_sink,0.5,free,,42,"The account details the activities of various individuals, including a visiting merchant, a night watchman, a lighthouse",1086.0,,0.2619047619047619,0.29264289570531943,,0.13540311760687251
longform-1024-2,longform,1024,local_sink,0.25,free,,33,"The account details the activities of various merchants and visitors, including a visiting merchant, a merchant named Gr",1086.0,,0.3333333333333333,1.003977100164224,,0.18390571461180102
longform-1024-2,longform,1024,local_sink,0.125,free,,64,"The account details the interactions of a visiting merchant with various individuals, including a visiting merchant, a m",1086.0,,0.140625,0.5473026468306443,,0.23215165213332511
longform-1024-2,longform,1024,local_sink,0.0625,free,,64,The account details details details details details details details details details details details details details deta,1086.0,,0.015625,0.24948422353554633,,0.44305779727541705
longform-1024-2,longform,1024,local_sink,0.03125,free,,64,The account details details details details details details details details details details details details details deta,1086.0,,0.015625,0.24948422353554633,,0.44305779727541705
multi_entity-2048-0,multi_entity,2048,dense,1.0,free,True,1,Key,,,,,,
multi_entity-2048-0,multi_entity,2048,quest_topk,0.5,free,True,1,Key,2077.0,True,0.0,3.2999159884639084e-06,0.005612978413410019,0.02410212525033525
multi_entity-2048-0,multi_entity,2048,quest_topk,0.25,free,True,1,Key,2077.0,True,0.0,8.196185808628798e-05,0.01744115646995072,0.05012308360476579
multi_entity-2048-0,multi_entity,2048,quest_topk,0.125,free,True,1,Key,2077.0,True,0.0,0.00015713030006736517,0.03387568758833887,0.0755259245634079
multi_entity-2048-0,multi_entity,2048,quest_topk,0.0625,free,True,1,Key,2077.0,True,0.0,7.306394400075078e-05,0.06032598230272664,0.11061398325754064
multi_entity-2048-0,multi_entity,2048,quest_topk,0.03125,free,True,1,Key,2077.0,True,0.0,0.30304959416389465,0.12221435833323215,0.2041687499731779
multi_entity-2048-0,multi_entity,2048,mean_topk,0.5,free,True,1,Key,2077.0,True,0.0,6.022004527039826e-06,0.043556242915136476,0.019218408610738282
multi_entity-2048-0,multi_entity,2048,mean_topk,0.25,free,True,1,Key,2077.0,True,0.0,2.8245936846360564e-05,0.10508585907518864,0.04342987225390971
multi_entity-2048-0,multi_entity,2048,mean_topk,0.125,free,True,1,Key,2077.0,True,0.0,0.00014725967776030302,0.17875901436699287,0.07236268856961812
multi_entity-2048-0,multi_entity,2048,mean_topk,0.0625,free,True,1,Key,2077.0,True,0.0,0.0007424376672133803,0.2984168508223125,0.13774750674409525
multi_entity-2048-0,multi_entity,2048,mean_topk,0.03125,free,True,1,Key,2077.0,True,0.0,0.30304959416389465,0.39962962163346155,0.2041687499731779
multi_entity-2048-0,multi_entity,2048,local_sink,0.5,free,True,1,Key,2077.0,True,0.0,0.00020765134831890464,,0.05662370649432497
multi_entity-2048-0,multi_entity,2048,local_sink,0.25,free,True,1,Key,2077.0,True,0.0,0.0002862851251848042,,0.07421709643676877
multi_entity-2048-0,multi_entity,2048,local_sink,0.125,free,True,1,Key,2077.0,True,0.0,0.000465132063254714,,0.09827807239655938
multi_entity-2048-0,multi_entity,2048,local_sink,0.0625,free,True,1,Key,2077.0,True,0.0,0.0005729970289394259,,0.11355630720832519
multi_entity-2048-0,multi_entity,2048,local_sink,0.03125,free,True,1,Key,2077.0,True,0.0,0.30304959416389465,,0.2041687499731779
multi_entity-2048-1,multi_entity,2048,dense,1.0,free,True,1,Key,,,,,,
multi_entity-2048-1,multi_entity,2048,quest_topk,0.5,free,True,1,Key,2091.0,True,0.0,4.308298230171204e-06,0.007340685244084203,0.023458353243768215
multi_entity-2048-1,multi_entity,2048,quest_topk,0.25,free,True,1,Key,2091.0,True,0.0,4.846726369578391e-06,0.026258935320324132,0.05173055692908487
multi_entity-2048-1,multi_entity,2048,quest_topk,0.125,free,True,1,Key,2091.0,True,0.0,0.00023142271675169468,0.057151930506474206,0.09415023231745831
multi_entity-2048-1,multi_entity,2048,quest_topk,0.0625,free,True,1,Key,2091.0,True,0.0,0.007307346910238266,0.12389505153987557,0.20137107837945223
multi_entity-2048-1,multi_entity,2048,quest_topk,0.03125,free,True,1,Key,2091.0,True,0.0,0.06617163121700287,0.3577972683789475,0.39422119089535307
multi_entity-2048-1,multi_entity,2048,mean_topk,0.5,free,True,1,Key,2091.0,True,0.0,6.108748493716121e-06,0.04072718977529023,0.01909238490874746
multi_entity-2048-1,multi_entity,2048,mean_topk,0.25,free,True,1,Key,2091.0,True,0.0,3.233080497011542e-05,0.10768463715378727,0.05256586184259504
multi_entity-2048-1,multi_entity,2048,mean_topk,0.125,free,True,1,Key,2091.0,True,0.0,0.0014634636463597417,0.21406276577285357,0.13013972914112465
multi_entity-2048-1,multi_entity,2048,mean_topk,0.0625,free,True,1,Key,2091.0,True,0.0,0.07166264206171036,0.3152501708162682,0.2248237768321165
multi_entity-2048-1,multi_entity,2048,mean_topk,0.03125,free,True,1,Key,2091.0,True,0.0,0.06617163121700287,0.47922536571110996,0.39422119089535307
multi_entity-2048-1,multi_entity,2048,local_sink,0.5,free,True,1,Key,2091.0,True,0.0,0.00010432663839310408,,0.046915788270000904
multi_entity-2048-1,multi_entity,2048,local_sink,0.25,free,True,1,Key,2091.0,True,0.0,0.05528000742197037,,0.14830869542700903
multi_entity-2048-1,multi_entity,2048,local_sink,0.125,free,True,1,Key,2091.0,True,0.0,0.058388639241456985,,0.17480858535106694
multi_entity-2048-1,multi_entity,2048,local_sink,0.0625,free,True,1,Key,2091.0,True,0.0,0.050907135009765625,,0.2035904944475208
multi_entity-2048-1,multi_entity,2048,local_sink,0.03125,free,True,1,Key,2091.0,True,0.0,0.06617163121700287,,0.39422119089535307
multi_entity-2048-2,multi_entity,2048,dense,1.0,free,True,2,medal,,,,,,
multi_entity-2048-2,multi_entity,2048,quest_topk,0.5,free,True,2,medal,2109.0,True,0.0,2.3889010591915394e-07,0.005872327304327233,0.023507096790126525
multi_entity-2048-2,multi_entity,2048,quest_topk,0.25,free,True,2,medal,2109.0,True,0.0,0.0018762082888770237,0.02091942506324683,0.06193393124600074
multi_entity-2048-2,multi_entity,2048,quest_topk,0.125,free,True,2,medal,2109.0,True,0.0,0.0012683915886100294,0.04620747072372719,0.10658399025643511
multi_entity-2048-2,multi_entity,2048,quest_topk,0.0625,free,True,2,medal,2109.0,True,0.0,0.015383540196125978,0.10972382917368252,0.2147007966414094
multi_entity-2048-2,multi_entity,2048,quest_topk,0.03125,free,True,2,medal,2109.0,True,0.0,0.08531540284457151,0.25260158192499405,0.3462282509676048
multi_entity-2048-2,multi_entity,2048,mean_topk,0.5,free,True,2,medal,2109.0,True,0.0,2.0768142761085073e-07,0.04765579387770101,0.020464265548590835
multi_entity-2048-2,multi_entity,2048,mean_topk,0.25,free,True,2,medal,2109.0,True,0.0,5.293317849464074e-05,0.13388263733525363,0.06465518867896337
multi_entity-2048-2,multi_entity,2048,mean_topk,0.125,free,True,2,medal,2109.0,True,0.0,0.0002841566201823298,0.26400505152664017,0.13883719267323613
multi_entity-2048-2,multi_entity,2048,mean_topk,0.0625,free,True,2,medal,2109.0,True,0.0,0.00039775789628038183,0.39534783656043665,0.22001921970929417
multi_entity-2048-2,multi_entity,2048,mean_topk,0.03125,free,True,2,medal,2109.0,True,0.0,0.08531540284457151,0.5942899829574995,0.3462282509676048
multi_entity-2048-2,multi_entity,2048,local_sink,0.5,free,True,2,medal,2109.0,True,0.0,1.810074650165916e-06,,0.03921183104206907
multi_entity-2048-2,multi_entity,2048,local_sink,0.25,free,True,2,medal,2109.0,True,0.0,2.4069129267445533e-06,,0.07703807920084468
multi_entity-2048-2,multi_entity,2048,local_sink,0.125,free,True,2,medal,2109.0,True,0.0,0.014199272678524721,,0.25622333586215973
multi_entity-2048-2,multi_entity,2048,local_sink,0.0625,free,True,2,medal,2109.0,True,0.0,0.018155850357288728,,0.27853427295173916
multi_entity-2048-2,multi_entity,2048,local_sink,0.03125,free,True,2,medal,2109.0,True,0.0,0.08531540284457151,,0.3462282509676048
multi_hop-2048-0,multi_hop,2048,dense,1.0,free,False,2,Ines,,,,,,
multi_hop-2048-0,multi_hop,2048,quest_topk,0.5,free,False,2,Ines,2088.0,False,0.0,1.0073331395688001e-05,0.008053380703131552,0.027190740141252587
multi_hop-2048-0,multi_hop,2048,quest_topk,0.25,free,False,2,Ines,2088.0,False,0.0,1.1876950338773895e-05,0.025898117900526683,0.05839746295740562
multi_hop-2048-0,multi_hop,2048,quest_topk,0.125,free,False,2,Ines,2088.0,False,0.0,0.00014224095502868295,0.05141183391346463,0.09665768530352839
multi_hop-2048-0,multi_hop,2048,quest_topk,0.0625,free,False,2,Ines,2088.0,False,0.0,0.0019128824933432043,0.0999546030403248,0.18381897918879986
multi_hop-2048-0,multi_hop,2048,quest_topk,0.03125,free,False,1,In,2088.0,False,1.0,5.118660926818848,0.3462999590805599,0.4226808436214924
multi_hop-2048-0,multi_hop,2048,mean_topk,0.5,free,False,2,Ines,2088.0,False,0.0,5.23991980116989e-06,0.04479937624169647,0.027119526464957744
multi_hop-2048-0,multi_hop,2048,mean_topk,0.25,free,False,2,Ines,2088.0,False,0.0,4.314596844778862e-05,0.10461075078429921,0.06339271348302386
multi_hop-2048-0,multi_hop,2048,mean_topk,0.125,free,False,2,Ines,2088.0,False,0.0,0.08310491913016449,0.1750167597950037,0.11704412681449737
multi_hop-2048-0,multi_hop,2048,mean_topk,0.0625,free,False,2,Ines,2088.0,False,0.0,0.12119348207488656,0.24206667832498038,0.18246425096211688
multi_hop-2048-0,multi_hop,2048,mean_topk,0.03125,free,False,1,In,2088.0,False,1.0,5.118660926818848,0.4599418507090637,0.4226808436214924
multi_hop-2048-0,multi_hop,2048,local_sink,0.5,free,False,2,Ines,2088.0,False,0.0,5.4601267038378865e-05,,0.047068225244791914
multi_hop-2048-0,multi_hop,2048,local_sink,0.25,free,False,2,Ingrid,2088.0,False,0.5,1.4233832108438946,,0.09476867976731487
multi_hop-2048-0,multi_hop,2048,local_sink,0.125,free,False,2,Ingrid,2088.0,False,0.5,0.9978523247409612,,0.1393533131506826
multi_hop-2048-0,multi_hop,2048,local_sink,0.0625,free,False,2,Ines,2088.0,False,0.0,0.8789429478347301,,0.1950854589896543
multi_hop-2048-0,multi_hop,2048,local_sink,0.03125,free,False,1,In,2088.0,False,1.0,5.118660926818848,,0.4226808436214924
multi_hop-2048-1,multi_hop,2048,dense,1.0,free,False,2,Liam,,,,,,
multi_hop-2048-1,multi_hop,2048,quest_topk,0.5,free,False,2,Liam,2106.0,False,0.0,5.1854965477105e-07,0.004870050085498536,0.020855042717552612
multi_hop-2048-1,multi_hop,2048,quest_topk,0.25,free,False,2,Liam,2106.0,False,0.0,1.3957785540696932e-06,0.015708217659266666,0.045096482017210546
multi_hop-2048-1,multi_hop,2048,quest_topk,0.125,free,False,2,Liam,2106.0,False,0.0,5.433574551716447e-05,0.03306580961673587,0.08207507760796164
multi_hop-2048-1,multi_hop,2048,quest_topk,0.0625,free,False,2,Liam,2106.0,False,0.0,0.0025775249232538044,0.06674675715787869,0.1542594259870904
multi_hop-2048-1,multi_hop,2048,quest_topk,0.03125,free,False,2,Luna,2106.0,False,0.5,1.1169223427423276,0.20265523688535075,0.30245039771710125
multi_hop-2048-1,multi_hop,2048,mean_topk,0.5,free,False,2,Liam,2106.0,False,0.0,9.580048470070324e-07,0.04246295664259898,0.019548262182589888
multi_hop-2048-1,multi_hop,2048,mean_topk,0.25,free,False,2,Liam,2106.0,False,0.0,0.00025617785195208853,0.10640040129822279,0.054343397645944994
multi_hop-2048-1,multi_hop,2048,mean_topk,0.125,free,False,2,Liam,2106.0,False,0.0,0.0014210234076017514,0.1882251668056207,0.11534534547744052
multi_hop-2048-1,multi_hop,2048,mean_topk,0.0625,free,False,2,Liam,2106.0,False,0.0,0.00035740625753533095,0.28469648544809645,0.18487290013581514
multi_hop-2048-1,multi_hop,2048,mean_topk,0.03125,free,False,2,Luna,2106.0,False,0.5,1.1169223427423276,0.47121305178318706,0.30245039771710125
multi_hop-2048-1,multi_hop,2048,local_sink,0.5,free,False,2,Liam,2106.0,False,0.0,2.784486423479393e-05,,0.06649569861058678
multi_hop-2048-1,multi_hop,2048,local_sink,0.25,free,False,2,Liam,2106.0,False,0.0,2.654976833582623e-05,,0.08261958363332919
multi_hop-2048-1,multi_hop,2048,local_sink,0.125,free,False,2,Luis,2106.0,False,0.5,3.8006571969017386,,0.17926790764821426
multi_hop-2048-1,multi_hop,2048,local_sink,0.0625,free,False,2,Luis,2106.0,False,0.5,3.8801663191989064,,0.19137342174404434
multi_hop-2048-1,multi_hop,2048,local_sink,0.03125,free,False,2,Luna,2106.0,False,0.5,1.1169223427423276,,0.30245039771710125
multi_hop-2048-2,multi_hop,2048,dense,1.0,free,False,1,Grace,,,,,,
multi_hop-2048-2,multi_hop,2048,quest_topk,0.5,free,False,1,Grace,2127.0,False,0.0,1.0370276868343353e-06,0.008630121513436149,0.025723196507897228
multi_hop-2048-2,multi_hop,2048,quest_topk,0.25,free,False,1,Grace,2127.0,False,0.0,8.206759230233729e-05,0.029042289272183552,0.06080520575466965
multi_hop-2048-2,multi_hop,2048,quest_topk,0.125,free,False,1,Grace,2127.0,False,0.0,0.0003116822917945683,0.05706307231282283,0.09763847750478558
multi_hop-2048-2,multi_hop,2048,quest_topk,0.0625,free,False,1,Grace,2127.0,False,0.0,0.00014594709500670433,0.0993039722255032,0.1526497287143554
multi_hop-2048-2,multi_hop,2048,quest_topk,0.03125,free,False,1,Grace,2127.0,False,0.0,0.041813649237155914,0.2779601742513478,0.31055234000086784
multi_hop-2048-2,multi_hop,2048,mean_topk,0.5,free,False,1,Grace,2127.0,False,0.0,8.294737199321389e-07,0.04149201009256233,0.021988869191513265
multi_hop-2048-2,multi_hop,2048,mean_topk,0.25,free,False,1,Grace,2127.0,False,0.0,4.5415799831971526e-07,0.10085887325528477,0.05221817392988929
multi_hop-2048-2,multi_hop,2048,mean_topk,0.125,free,False,1,Grace,2127.0,False,0.0,5.133383092470467e-05,0.18289149273186922,0.10528039652854204
